district,code1,code2,description,lon,lat,other
瓯海,55136,49931,工业园区,120.59516,27.95804,240
瓯海,55136,49894,村庄,120.69621,27.953501,175
瑞安,55137,4094,村庄,120.65327,27.71541,170
乐清,55288,7556,城区道路,121.04256,28.23289,50
乐清,55288,7476,村庄,121.01991,28.20828,0
乐清,55288,7396,高速公路,121.04106,28.16633,10
乐清,55288,2622,高速公路,121.19192,28.39556,115
乐清,55288,2602,近水近海域,121.13255,28.30338,0
瓯海,55136,3444,工业园区,120.65292,27.95455,10
瓯海,55136,3377,高铁,120.582442,27.969766,
瓯海,55136,5824,村庄,120.593555,27.963527,40
乐清,55135,2370,写字楼,120.965277,28.100506,
瓯海,55136,5784,工业园区,120.664002,27.955522,70
乐清,55135,2938,高速公路,120.99417,28.105811,340
乐清,55135,2930,休闲娱乐场所,120.96703,28.11685,
乐清,55135,2921,村庄,120.945001,28.047601,110
乐清,55135,2589,写字楼,120.963001,28.115201,
乐清,55135,2918,低层居民区,120.94644,28.11667,20
乐清,55135,2917,低层居民区,120.96359,28.02863,40
乐清,55135,2587,中小学,120.96509,28.12768,60
乐清,55135,2584,党政军机关,120.961339,28.114223,150
乐清,55135,2580,党政军机关,120.978921,28.117504,
乐清,55135,2579,星级酒店,120.956111,28.114722,
乐清,55135,2577,企事业单位,120.971001,28.123301,30
乐清,55135,2571,低层居民区,120.914004,28.055165,45
乐清,55135,2559,写字楼,120.971001,28.124001,
乐清,55135,2550,商业中心,120.962085,28.116497,
乐清,55135,2869,星级酒店,120.979985,28.110459,
乐清,55135,2538,低层居民区,120.963996,28.121525,150
乐清,55135,2533,低层居民区,120.95387,28.10065,10
乐清,55135,2528,村庄,120.956134,27.999739,65
乐清,55135,7666,村庄,120.93823,28.11353,50
乐清,55135,2699,低层居民区,120.878001,28.052801,90
乐清,55135,2231,低层居民区,120.966001,28.118101,85
乐清,55135,2286,城区道路,120.97527,28.07501,50
瓯海,55136,55524,工业园区,120.601952,27.950056,190
瓯海,55136,58710,低层居民区,120.661701,27.951901,350
瓯海,55136,55644,村庄,120.68918,27.96374,270
瓯海,55136,55654,普铁,120.599976,27.978283,180
瓯海,55136,55714,乡镇,120.642632,27.950024,190
乐清,55288,2649,风景区,121.086001,28.361701,
乐清,55288,2433,近水近海域,121.092001,28.171501,125
乐清,55288,2313,村庄,121.063001,28.245701,5
乐清,55288,7376,低层居民区,121.03334,28.21662,30
乐清,55288,7096,村庄,121.06938,28.22726,190
乐清,55288,2997,村庄,121.15231,28.36681,140
瓯海,55136,9367,普铁,120.61263,27.98069,90
瓯海,55136,9318,企事业单位,120.65543,27.95943,120
瓯海,55136,5734,工业园区,120.64764,27.970701,70
乐清,55135,2360,高层居民区,120.995191,28.105401,
乐清,55135,2350,医院,120.96763,28.10704,
乐清,55135,2913,工业园区,120.96103,27.985791,5
乐清,55135,2349,高层居民区,120.965001,28.122701,
乐清,55135,2327,商业中心,120.970263,28.119052,25
乐清,55135,2912,村庄,120.922001,28.062201,40
乐清,55135,2902,风景区,120.92699,28.095666,160
乐清,55135,2892,村庄,120.986038,28.158708,10
乐清,55135,2877,党政军机关,120.98496,28.12208,180
乐清,55135,2872,村庄,120.94204,28.01111,40
乐清,55135,2868,工业园区,120.99295,28.07982,40
乐清,55135,2861,高速公路,120.942001,28.074901,35
乐清,55135,1898,村庄,121.013401,28.163521,180
乐清,55135,2519,低层居民区,120.968001,28.105301,
乐清,55135,2518,城区道路,120.96763,28.10704,30
乐清,55135,2512,集贸市场,120.967217,28.029921,60
乐清,55135,2510,写字楼,120.964001,28.11514,
乐清,55135,2501,高速公路,120.921001,28.078401,120
乐清,55135,7516,国道省道,120.93161,28.07894,30
乐清,55135,7506,村庄,120.84281,28.05137,0
乐清,55135,7426,村庄,120.98929,28.12327,60
乐清,55135,2278,村庄,120.958001,28.029701,100
乐清,55135,7986,高速公路,120.97805,28.09084,40
瓯海,55136,58690,低层居民区,120.661701,27.951901,270
乐清,55135,2224,村庄,120.95204,28.06191,70
瓯海,55136,59564,乡镇,120.573997,27.971132,270
瓯海,55136,59488,工业园区,120.62826,27.97694,270
乐清,55288,2441,低层居民区,121.083019,28.186296,215
乐清,55288,2437,星级酒店,121.02113,28.20389,30
乐清,55288,2434,村庄,121.039001,28.382001,40
乐清,55288,2307,村庄,121.03396,28.21111,110
乐清,55288,2591,村庄,121.170007,28.392695,30
乐清,55288,2581,村庄,120.997817,28.309171,60
瓯海,55136,40813,乡镇,120.64401,27.94749,240
瓯海,55136,40763,工业园区,120.596825,27.961728,210
瓯海,55136,9317,工业园区,120.667871,27.948671,30
瓯海,55136,9297,村庄,120.620001,27.948901,30
瓯海,55136,5714,乡镇,120.642632,27.950024,40
瓯海,55136,5654,普铁,120.599976,27.978283,30
瓯海,55136,5644,村庄,120.68918,27.96374,90
乐清,55135,2324,国道省道,121.01602,28.17741,95
瓯海,55136,5604,村庄,120.653593,27.936979,90
乐清,55135,2323,村庄,121.103301,28.241371,60
乐清,55135,2320,商业中心,120.96516,28.11406,
乐清,55135,2317,村庄,120.961001,28.059201,20
乐清,55135,2018,低层居民区,120.95307,28.10963,0
乐清,55135,2012,村庄,120.906401,28.097601,70
乐清,55135,2001,高速公路,120.98804,28.096748,15
乐清,55135,1848,村庄,120.96271,28.06833,110
乐清,55135,1178,城区道路,120.962301,28.127901,140
乐清,55135,1816,村庄,120.914621,28.062801,100
瓯海,55136,3127,集贸市场,120.654881,27.953601,
瓯海,55136,3756,工业园区,120.570041,27.966501,
瓯海,55136,3752,医院,120.69195,27.94054,
瓯海,55136,3722,医院,120.69195,27.94054,
瓯海,55136,3716,工业园区,120.66753,27.95117,
乐清,55135,2500,写字楼,120.96795,28.11133,
乐清,55135,2496,村庄,120.962861,28.094401,0
乐清,55135,2687,低层居民区,120.958001,28.105801,60
乐清,55135,2223,低层居民区,121.00688,28.14018,30
乐清,55135,2222,低层居民区,120.96407,28.11111,40
乐清,55135,7946,城区道路,120.95369,28.11202,60
乐清,55135,2221,低层居民区,120.967001,28.124601,90
乐清,55288,2024,国道省道,121.128001,28.345201,10
乐清,55288,2021,低层居民区,121.032361,28.220001,60
乐清,55288,42014,村庄,121.013001,28.209701,200
乐清,55288,42427,工业园区,121.02113,28.20389,230
乐清,55288,2306,工业园区,121.01704,28.25641,120
乐清,55288,2303,高铁,121.135759,28.332541,15
瓯海,55136,40124,村庄,120.583001,27.986201,240
瓯海,55136,40753,村庄,120.648041,27.938501,60
瓯海,55136,40744,郊区道路,120.68167,27.95361,190
瓯海,55136,9274,郊区道路,120.585301,27.970577,0
瓯海,55136,9234,工业园区,120.66596,27.95634,0
瓯海,55136,9221,村庄,120.612501,27.947771,80
瓯海,55136,5524,工业园区,120.601952,27.950056,0
瓯海,55136,7953,企事业单位,120.61084,27.97023,
瓯海,55136,7944,城区道路,120.61609,27.96887,100
瓯海,55136,7914,工业园区,120.59549,27.94903,80
瓯海,55136,7785,企事业单位,120.613425,27.970802,30
瓯海,55136,9564,乡镇,120.573997,27.971132,30
瓯海,55136,7732,村庄,120.625001,27.951301,30
瓯海,55136,7315,村庄,120.62666,27.95745,40
瓯海,55136,7212,国道省道,120.651979,27.961871,60
瓯海,55136,6926,企事业单位,120.594155,27.942754,100
乐清,55135,2493,村庄,120.96475,28.04573,130
瓯海,55136,3698,高速公路,120.62989,27.95223,
乐清,55135,2677,城区道路,120.97437,28.11338,45
乐清,55135,7930,村庄,120.933387,28.043555,
乐清,55135,2217,广场公园,120.963001,28.128601,80
乐清,55288,42432,村庄,121.108001,28.336001,120
乐清,55288,42431,高速公路,121.200011,28.400601,175
乐清,55288,42424,风景区,121.041001,28.342801,260
乐清,55288,42423,风景区,121.029001,28.345901,170
瑞安,55137,57128,村庄,120.69123,27.75944,330
乐清,55288,42024,国道省道,121.128001,28.345201,120
乐清,55288,42038,村庄,121.064001,28.190801,300
瓯海,55136,40094,高速公路,120.625355,27.955001,240
瓯海,55136,8175,村庄,120.609101,27.945531,70
瓯海,55136,40078,工业园区,120.665298,27.950516,120
瓯海,55136,40018,郊区道路,120.648001,27.965501,175
瓯海,55136,40672,村庄,120.699003,27.954629,130
瓯海,55136,40628,工业园区,120.653085,27.965056,235
瓯海,55136,9692,工业园区,120.61124,27.96515,40
瓯海,55136,40624,普铁,120.631028,27.97988,155
瓯海,55136,9684,普铁,120.597173,27.982222,30
瓯海,55136,9678,村庄,120.59704,27.97367,50
瓯海,55136,9631,工业园区,120.664321,27.959601,80
瓯海,55136,9566,低层居民区,120.65066,27.97228,
瓯海,55136,9488,工业园区,120.62826,27.97694,65
瓯海,55136,40518,工业园区,120.60432,27.95215,190
瓯海,55136,9451,普铁,120.60555,27.980001,65
瓯海,55136,9444,中小学,120.606021,27.968956,70
瓯海,55136,6087,工业园区,120.66436,27.95365,20
瓯海,55136,45734,工业园区,120.64764,27.970701,190
瓯海,55136,3638,村庄,120.678401,27.938741,
瓯海,55136,3617,党政军机关,120.604722,27.976111,
瓯海,55136,6086,企事业单位,120.608888,27.968611,60
乐清,55135,7316,村庄,120.85052,28.07335,150
乐清,55135,7276,工业园区,121.00236,28.07863,180
乐清,55135,7266,高层居民区,121.00246,28.08452,30
乐清,55135,2673,村庄,120.967001,28.102301,40
乐清,55135,2659,医院,120.97459,28.12171,
瑞安,55137,54010,村庄,120.701567,27.803134,50
瑞安,55137,54324,城区道路,120.675001,27.775401,320
瓯海,55136,57785,企事业单位,120.613425,27.970802,200
瑞安,55137,57008,城区道路,120.645201,27.774741,340
瑞安,55137,61419,低层居民区,120.655277,27.775277,310
乐清,55288,42483,村庄,121.03107,28.19725,200
乐清,55288,42477,工业园区,121.0316,28.2297,80
瓯海,55136,8326,工业园区,120.62801,27.96781,70
瓯海,55136,872,工业园区,120.57877,27.97868,10
瓯海,55136,8316,工业园区,120.64911,27.95241,15
瓯海,55136,3,工业园区,120.65338,27.95843,50
瓯海,55136,40003,工业园区,120.65338,27.95843,140
瓯海,55136,9992,工业园区,120.65688,27.95095,15
瓯海,55136,40616,村庄,120.574001,27.989701,180
瓯海,55136,9941,工业园区,120.600124,27.955141,90
瓯海,55136,40614,高速公路,120.592001,27.976001,120
瓯海,55136,40587,郊区道路,120.641944,27.967499,250
瓯海,55136,40554,工业园区,120.660431,27.951101,
瓯海,55136,40534,城区道路,120.60743,27.97236,230
瓯海,55136,40512,乡镇,120.683001,27.943701,200
瓯海,55136,9798,城区道路,120.682031,27.959801,160
瓯海,55136,40511,工业园区,120.65155,27.95612,210
瓯海,55136,40472,乡镇,120.603001,27.972501,150
瓯海,55136,45714,乡镇,120.642632,27.950024,100
瓯海,55136,40462,工业园区,120.62724,27.97231,120
瓯海,55136,6076,工业园区,120.599016,27.957039,30
瓯海,55136,45654,普铁,120.599976,27.978283,90
乐清,55135,2492,工业园区,120.956942,28.109327,10
乐清,55135,2489,中小学,120.98831,28.13166,
乐清,55135,7246,郊区道路,120.954701,28.104371,20
乐清,55135,7236,工业园区,120.98755,28.06673,30
瑞安,55137,54304,低层居民区,120.69115,27.79315,240
瑞安,55137,54592,工业园区,120.678001,27.793001,300
瑞安,55137,54266,高层居民区,120.657701,27.778421,270
瑞安,55137,54261,城区道路,120.650001,27.774301,345
瑞安,55137,60430,乡镇,120.669607,27.798186,270
瑞安,55137,60429,乡镇,120.669607,27.798186,195
瑞安,55137,60428,乡镇,120.669607,27.798186,50
瓯海,55136,867,工业园区,120.622701,27.961111,20
瓯海,55136,49097,高速公路,120.679506,27.936722,120
瓯海,55136,823,村庄,120.600011,27.941201,45
瓯海,55136,813,乡镇,120.64401,27.94749,140
瓯海,55136,18,郊区道路,120.648001,27.965501,30
瓯海,55136,9931,工业园区,120.59516,27.95804,95
瓯海,55136,124,村庄,120.583001,27.986201,60
瓯海,55136,9894,村庄,120.696211,27.953501,10
瓯海,55136,9859,企事业单位,120.61084,27.97023,
瓯海,55136,9812,村庄,120.577001,27.982301,40
瓯海,55136,9808,村庄,120.677051,27.957301,50
瓯海,55136,9778,工业园区,120.598524,27.951278,60
瓯海,55136,237,村庄,120.591051,27.961404,110
瓯海,55136,9772,工业园区,120.651685,27.970224,30
瓯海,55136,9758,国道省道,120.649065,27.959965,0
瓯海,55136,40452,工业园区,120.65969,27.95724,240
瓯海,55136,8888,中小学,120.67779,27.96168,10
瓯海,55136,45644,村庄,120.68918,27.96374,160
瓯海,55136,45604,村庄,120.653593,27.936979,250
瓯海,55136,3494,高速公路,120.68595,27.93674,170
瓯海,55136,3469,工业园区,120.597251,27.958019,
瓯海,55136,3946,火车站,120.582442,27.969766,
乐清,55135,2486,体育场馆,120.95449,28.11886,20
乐清,55135,2484,高速公路,121.00048,28.11501,10
瑞安,55137,54561,低层居民区,120.678001,27.782401,180
瑞安,55137,54666,国道省道,120.68726,27.79753,200
瑞安,55137,54547,村庄,120.687001,27.755101,290
瑞安,55137,54541,低层居民区,120.66216,27.78441,40
瑞安,55137,54998,工业园区,120.67609,27.79845,240
瑞安,55137,54224,低层居民区,120.66049,27.75616,250
瑞安,55137,54222,企事业单位,120.648156,27.774496,340
瓯海,55136,49012,风景区,120.613001,27.935801,120
瓯海,55136,48888,中小学,120.67779,27.96168,130
瓯海,55136,50462,工业园区,120.62724,27.97231,270
瓯海,55136,49772,工业园区,120.651685,27.970224,100
瓯海,55136,49758,国道省道,120.649065,27.959965,80
瓯海,55136,94,高速公路,120.625355,27.955001,120
瓯海,55136,763,工业园区,120.596825,27.961728,100
瓯海,55136,398,国道省道,120.668001,27.934801,20
瓯海,55136,744,郊区道路,120.68167,27.95361,55
瓯海,55136,302,村庄,120.612001,27.957501,10
瓯海,55136,297,高速公路,120.656971,27.945401,45
瓯海,55136,292,村庄,120.64958,27.94096,80
瓯海,55136,272,工业园区,120.665001,27.938301,75
瓯海,55136,228,工业园区,120.573001,27.975801,20
瓯海,55136,372,村庄,120.70433,27.96169,60
瓯海,55136,217,工业园区,120.631572,27.974787,30
瓯海,55136,207,工业园区,120.66986,27.94545,20
瓯海,55136,8858,工业园区,120.63227,27.97664,30
瓯海,55136,8835,工业园区,120.660431,27.951101,
瓯海,55136,203,工业园区,120.62661,27.97164,55
瓯海,55136,40398,国道省道,120.668001,27.934801,100
瓯海,55136,40372,村庄,120.70433,27.96169,180
瓯海,55136,5894,村庄,120.691539,27.954017,0
瓯海,55136,3157,企事业单位,120.663901,27.951701,
瓯海,55136,8015,乡镇,120.568799,27.973387,90
瓯海,55136,3940,工业园区,120.600101,27.956311,
瓯海,55136,3936,火车站,120.58316,27.97046,
瓯海,55136,3902,企事业单位,120.613192,27.970529,
瑞安,55137,44871,工业园区,120.671703,27.764801,140
瑞安,55137,54652,工业园区,120.659577,27.750709,300
瑞安,55137,54631,村庄,120.653001,27.715481,300
瑞安,55137,54617,低层居民区,120.648001,27.755601,240
瑞安,55137,54612,工业园区,120.665001,27.757401,280
瑞安,55137,54992,低层居民区,120.651001,27.753201,295
瑞安,55137,54955,工业园区,120.64557,27.76778,350
瓯海,55136,50452,工业园区,120.65969,27.95724,300
瓯海,55136,49367,普铁,120.61263,27.98069,240
瓯海,55136,50398,国道省道,120.668001,27.934801,290
瓯海,55136,50372,村庄,120.70433,27.96169,300
瓯海,55136,753,村庄,120.648041,27.938501,0
瓯海,55136,49692,工业园区,120.61124,27.96515,205
瓯海,55136,672,村庄,120.699003,27.954629,40
瓯海,55136,49678,村庄,120.59704,27.97367,250
瓯海,55136,628,工业园区,120.653085,27.965056,95
瓯海,55136,624,普铁,120.631028,27.97988,60
瓯海,55136,616,村庄,120.574001,27.989701,70
瓯海,55136,614,高速公路,120.592001,27.976001,0
瓯海,55136,352,村庄,120.699001,27.947201,30
瓯海,55136,50896,乡镇,120.68288,27.94798,240
瓯海,55136,78,工业园区,120.665298,27.950516,0
瓯海,55136,45784,工业园区,120.664002,27.955522,150
瓯海,55136,178,村庄,120.67304,27.95708,0
瓯海,55136,45824,村庄,120.593555,27.963527,150
瓯海,55136,8808,村庄,120.58255,27.98841,90
瓯海,55136,8805,工业园区,120.64746,27.97271,
瓯海,55136,8649,工业园区,120.632781,27.976401,
瓯海,55136,45524,工业园区,120.601952,27.950056,290
瓯海,55136,9181,村庄,120.67619,27.94302,10
瓯海,55136,9147,村庄,120.59359,27.96719,50
瑞安,55137,44867,工业园区,120.67416,27.79482,170
瑞安,55137,44857,工业园区,120.70197,27.79411,250
瑞安,55137,44822,城区道路,120.65754,27.767218,180
瑞安,55137,44818,工业园区,120.623609,27.715824,150
瑞安,55137,44802,低层居民区,120.667108,27.777656,170
瑞安,55137,54528,低层居民区,120.671521,27.786501,210
瑞安,55137,54517,低层居民区,120.613001,27.736101,280
瓯海,55136,49318,企事业单位,120.65543,27.95943,240
瓯海,55136,56086,企事业单位,120.608888,27.968611,220
瓯海,55136,49317,工业园区,120.667871,27.948671,100
瓯海,55136,49297,村庄,120.620001,27.948901,270
瓯海,55136,49684,普铁,120.597173,27.982222,120
瓯海,55136,50352,村庄,120.699001,27.947201,270
瓯海,55136,49631,工业园区,120.664321,27.959601,180
瓯海,55136,50297,高速公路,120.656971,27.945401,260
瓯海,55136,49564,乡镇,120.573997,27.971132,150
瓯海,55136,49488,工业园区,120.62826,27.97694,165
瓯海,55136,49451,普铁,120.60555,27.980001,275
瓯海,55136,50937,工业园区,120.64746,27.97271,350
瓯海,55136,50872,工业园区,120.57877,27.97868,245
瓯海,55136,50867,工业园区,120.622701,27.961111,250
瓯海,55136,48316,工业园区,120.64911,27.95241,175
瓯海,55136,50823,村庄,120.600011,27.941201,270
瓯海,55136,137,工业园区,120.655001,27.962401,90
瓯海,55136,587,郊区道路,120.641944,27.967499,145
瓯海,55136,40352,村庄,120.699001,27.947201,180
瓯海,55136,43494,高速公路,120.68595,27.93674,355
瓯海,55136,43444,工业园区,120.65292,27.95455,120
瑞安,55137,44862,工业园区,120.605001,27.711401,240
瑞安,55137,44472,工业园区,120.667001,27.737401,210
瑞安,55137,44442,低层居民区,120.690001,27.743901,250
瑞安,55137,44441,低层居民区,120.683001,27.795601,260
瑞安,55137,44438,低层居民区,120.659001,27.783901,180
瑞安,55137,44427,工业园区,120.671521,27.786501,210
瓯海,55136,59758,国道省道,120.649065,27.959965,160
瓯海,55136,56076,工业园区,120.599016,27.957039,330
瓯海,55136,50302,村庄,120.612001,27.957501,270
瓯海,55136,49274,郊区道路,120.585301,27.970577,120
瓯海,55136,50292,村庄,120.64958,27.94096,325
瓯海,55136,48808,村庄,120.58255,27.98841,260
瓯海,55136,50272,工业园区,120.665001,27.938301,340
瓯海,55136,50237,村庄,120.591051,27.961404,350
瓯海,55136,50228,工业园区,120.573001,27.975801,300
瓯海,55136,50207,工业园区,120.66986,27.94545,240
瓯海,55136,50892,工业园区,120.667001,27.954601,290
瓯海,55136,50203,工业园区,120.62661,27.97164,320
瓯海,55136,50137,工业园区,120.655001,27.962401,310
瓯海,55136,50124,村庄,120.583001,27.986201,320
瓯海,55136,50813,乡镇,120.64401,27.94749,305
瓯海,55136,48175,村庄,120.609101,27.945531,250
瓯海,55136,48095,城区道路,120.61375,27.97745,120
瓯海,55136,40302,村庄,120.612001,27.957501,120
瓯海,55136,8589,工业园区,120.649101,27.969641,
瓯海,55136,40297,高速公路,120.656971,27.945401,120
瓯海,55136,40292,村庄,120.64958,27.94096,245
瑞安,55137,44466,国道省道,120.68734,27.80499,150
瑞安,55137,44064,工业园区,120.685001,27.781901,200
瑞安,55137,44032,低层居民区,120.675001,27.780301,195
瑞安,55137,44028,村庄,120.618001,27.750501,230
瑞安,55137,44027,城区道路,120.662001,27.782901,190
瑞安,55137,44021,低层居民区,120.69411,27.80295,200
乐清,55135,2068,村庄,120.934001,28.033901,70
乐清,55135,2054,中小学,120.953001,28.138101,90
乐清,55135,2829,休闲娱乐场所,120.98302,28.12039,
瓯海,55136,59678,村庄,120.59704,27.97367,345
瓯海,55136,59631,工业园区,120.664321,27.959601,300
瓯海,55136,55824,村庄,120.593555,27.963527,270
瓯海,55136,55734,工业园区,120.64764,27.970701,270
瓯海,55136,48858,工业园区,120.63227,27.97664,100
瓯海,55136,55604,村庄,120.653593,27.936979,310
瓯海,55136,48446,国道省道,120.609541,27.958792,230
瓯海,55136,58640,低层居民区,120.661701,27.951901,100
瓯海,55136,48376,工业园区,120.60138,27.95794,190
瓯海,55136,48375,村庄,120.59711,27.93749,250
瓯海,55136,48365,国道省道,120.66978,27.93767,175
瓯海,55136,48355,乡镇,120.57626,27.973901,200
瓯海,55136,50178,村庄,120.67304,27.95708,300
瓯海,55136,48326,工业园区,120.62801,27.96781,200
瓯海,55136,53384,村庄,120.68649,27.94373,350
瓯海,55136,47732,村庄,120.625001,27.951301,250
瓯海,55136,47315,村庄,120.62666,27.95745,200
瓯海,55136,50094,高速公路,120.625355,27.955001,345
瓯海,55136,50078,工业园区,120.665298,27.950516,210
瓯海,55136,50763,工业园区,120.596825,27.961728,330
瓯海,55136,50753,村庄,120.648041,27.938501,210
瓯海,55136,8509,党政军机关,120.61084,27.97023,
瓯海,55136,554,工业园区,120.660431,27.951101,
瓯海,55136,8446,国道省道,120.609541,27.958792,50
瓯海,55136,8376,工业园区,120.60138,27.95794,90
瑞安,55137,44037,低层居民区,120.650926,27.696991,210
瑞安,55137,4304,低层居民区,120.69115,27.79315,320
瑞安,55137,4300,低层居民区,120.654444,27.766111,
瑞安,55137,4266,高层居民区,120.657701,27.778421,60
瑞安,55137,4438,低层居民区,120.659001,27.783901,40
瑞安,55137,4427,工业园区,120.671521,27.786501,50
瑞安,55137,4419,低层居民区,120.67694,27.78183,
瑞安,55137,4415,国道省道,120.63644,27.72186,20
乐清,55135,2823,商业中心,120.95492,28.11594,95
乐清,55135,2627,企事业单位,120.968001,28.123601,105
乐清,55135,2051,低层居民区,120.961648,28.025712,70
乐清,55135,2043,工业园区,120.994297,28.050491,70
乐清,55135,2818,村庄,120.965051,28.100201,130
瓯海,55136,59808,村庄,120.677051,27.957301,300
瓯海,55136,59778,工业园区,120.598524,27.951278,300
瓯海,55136,59317,工业园区,120.667871,27.948671,300
瓯海,55136,58446,国道省道,120.609541,27.958792,320
瓯海,55136,58376,工业园区,120.60138,27.95794,330
瓯海,55136,58375,村庄,120.59711,27.93749,330
瓯海,55136,53444,工业园区,120.65292,27.95455,240
瓯海,55136,58365,国道省道,120.66978,27.93767,300
瓯海,55136,58326,工业园区,120.62801,27.96781,300
瓯海,55136,47212,国道省道,120.651979,27.961871,180
瓯海,55136,46926,企事业单位,120.594155,27.942754,200
瓯海,55136,50018,郊区道路,120.648001,27.965501,280
瓯海,55136,50003,工业园区,120.65338,27.95843,310
瓯海,55136,534,城区道路,120.60743,27.97236,50
瓯海,55136,48045,郊区道路,120.58452,27.98025,140
瓯海,55136,518,工业园区,120.60432,27.95215,70
瓯海,55136,512,乡镇,120.683001,27.943701,30
瑞安,55137,4290,低层居民区,120.657101,27.769601,
瑞安,55137,4862,工业园区,120.605001,27.711401,120
瑞安,55137,4857,工业园区,120.70197,27.79411,60
瑞安,55137,4838,低层居民区,120.650701,27.777181,20
瑞安,55137,4829,低层居民区,120.645001,27.776501,
瑞安,55137,4517,低层居民区,120.613001,27.736101,70
瑞安,55137,4822,城区道路,120.65754,27.767218,10
瑞安,55137,4820,党政军机关,120.657121,27.771801,
瑞安,55137,4818,工业园区,120.623609,27.715824,60
乐清,55135,2621,低层居民区,120.957248,28.122068,90
乐清,55135,2972,村庄,120.975001,28.061601,60
乐清,55135,2812,工业园区,120.97478,28.02919,55
乐清,55135,2811,村庄,120.982903,28.047601,30
乐清,55135,2041,低层居民区,120.960061,28.118201,100
乐清,55135,2037,村庄,120.993703,28.039898,10
乐清,55135,2810,党政军机关,120.980761,28.116489,
瓯海,55136,59274,郊区道路,120.585301,27.970577,240
乐清,55135,2032,低层居民区,120.96842,28.03585,50
乐清,55135,2027,村庄,120.98731,28.03402,220
瓯海,55136,59234,工业园区,120.66596,27.95634,240
瓯海,55136,59992,工业园区,120.65688,27.95095,295
瓯海,55136,59941,工业园区,120.600124,27.955141,330
瓯海,55136,59931,工业园区,120.59516,27.95804,345
瓯海,55136,59692,工业园区,120.61124,27.96515,330
瓯海,55136,59684,普铁,120.597173,27.982222,220
瓯海,55136,58355,乡镇,120.57626,27.973901,350
乐清,55135,2069,写字楼,120.96452,28.11447,
乐清,55135,2161,工业园区,120.954001,28.130701,60
乐清,55135,2151,低层居民区,121.00681,28.15103,55
乐清,55135,2143,工业园区,120.91574,28.07819,0
乐清,55135,2129,企事业单位,120.963333,28.109166,
瓯海,55136,46087,工业园区,120.66436,27.95365,180
瓯海,55136,46086,企事业单位,120.608888,27.968611,140
瓯海,55136,48015,乡镇,120.568799,27.973387,200
瓯海,55136,50744,郊区道路,120.68167,27.95361,310
瓯海,55136,47944,城区道路,120.61609,27.96887,250
瓯海,55136,47914,工业园区,120.59549,27.94903,180
瑞安,55137,4839,低层居民区,120.67276,27.78109,
瑞安,55137,4530,写字楼,120.657501,27.774722,
瑞安,55137,4528,低层居民区,120.671521,27.786501,20
瑞安,55137,7778,高层居民区,120.66096,27.77701,0
瑞安,55137,4090,低层居民区,120.654166,27.774166,
瑞安,55137,4084,低层居民区,120.672001,27.773301,50
瑞安,55137,7588,城区道路,120.645201,27.774741,
瑞安,55137,7488,高层居民区,120.648156,27.774496,50
乐清,55135,2970,写字楼,120.966001,28.111501,
乐清,55135,2611,低层居民区,120.961152,28.125532,60
乐清,55135,2607,低层居民区,120.951001,28.129101,60
乐清,55135,2800,党政军机关,120.980761,28.116489,
乐清,55135,2274,商业中心,120.959001,28.123901,60
乐清,55135,2794,村庄,120.88101,28.09958,90
乐清,55135,2272,村庄,120.95201,27.99321,5
乐清,55135,2248,村庄,120.96549,28.05433,10
乐清,55135,2243,村庄,121.016001,28.169701,40
乐清,55135,2241,工业园区,120.951008,28.11376,80
乐清,55135,2240,休闲娱乐场所,120.96239,28.10843,
乐清,55135,2232,高层居民区,120.968001,28.108601,90
乐清,55135,2084,村庄,120.970001,28.079201,150
乐清,55135,2739,高层居民区,120.98626,28.11039,
乐清,55135,2153,村庄,120.924501,28.080911,60
乐清,55135,2312,高速公路,120.955001,28.078601,70
乐清,55135,2304,村庄,120.955001,27.998901,0
乐清,55135,2298,工业园区,120.94293,28.05381,70
乐清,55135,2297,高速公路,120.909001,28.070901,120
乐清,55135,2710,企事业单位,120.962001,28.124601,
乐清,55135,2124,高速公路,120.963001,28.088001,100
乐清,55135,2123,工业园区,120.970001,28.079201,0
瓯海,55136,50672,村庄,120.699003,27.954629,290
瓯海,55136,49992,工业园区,120.65688,27.95095,160
瓯海,55136,50628,工业园区,120.653085,27.965056,330
瓯海,55136,50624,普铁,120.631028,27.97988,290
瑞安,55137,4520,商业中心,120.654444,27.773332,
瑞安,55137,4112,工业园区,120.610001,27.717401,65
瑞安,55137,4107,工业园区,120.673001,27.790401,80
瑞安,55137,4081,低层居民区,120.671521,27.786501,90
乐清,55288,7406,城区道路,121.03149,28.22332,110
瑞安,55137,4079,写字楼,120.654001,27.780901,
瑞安,55137,4070,高层居民区,120.659001,27.773001,
瑞安,55137,4064,工业园区,120.685001,27.781901,35
乐清,55135,2384,低层居民区,120.97752,28.12802,90
乐清,55135,2381,村庄,121.029311,28.17377,110
乐清,55135,2380,商业中心,120.96477,28.09906,
瑞安,55137,7398,低层居民区,120.695701,27.80421,40
瑞安,55137,7378,低层居民区,120.676101,27.785001,100
瑞安,55137,4738,城区道路,120.68246,27.78535,85
瑞安,55137,4721,低层居民区,120.65519,27.78089,330
瑞安,55137,7018,低层居民区,120.657951,27.779601,
瑞安,55137,4718,郊区道路,120.61802,27.74133,70
瑞安,55137,4709,写字楼,120.657001,27.780301,
瑞安,55137,44266,高层居民区,120.657701,27.778421,150
